,game_id,date,home,away,play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,action_team,home_score,away_score,score_diff,play_length,scoring_play,foul,win_prob,naive_win_prob,home_time_out_remaining,away_time_out_remaining,home_favored_by,total_line,referees,arena_location,arena,attendance,shot_team,shot_outcome,shooter,three_pt,free_throw,possession_before,possession_after,is_5min_clutch,is_2min_clutch,is_final_shot,shooting_success_rate,5min_clutch_success_rate,2min_clutch_success_rate,final_shot_success_rate,fouls_drawn,three_point_ratio,recent_performance,win_prob_gap,high_pressure,possession_change,possession_length,scoring_streak,home_team_advantage,timeout_pressure,time_remaining,successful_shot
21,401604158,1/30/24,Boston College,Syracuse,86,1,8:19,1699,1699,Quadir Copeland made Free Throw.,away,14,21,-7,0,True,False,0.447188228,0.297407747,5,4,4.5,148.5,Brian  O'Connell/Joe Lindsay/Raymie Styons,"Chestnut Hill, MA",Silvio O. Conte Forum,6611,Syracuse,made,Quadir Copeland,False,True,Syracuse,Syracuse,False,False,False,0.21361238165446245,0.5159797274552793,1.0872469812366925,1.5850730936508424,0.0,0.0,-1.0945531486778157,0.43285882119550334,1,0,-1.6777598630530814,-1.079850845654015,0,0,0.7901570479541197,1
22,401604158,1/30/24,Boston College,Syracuse,87,1,8:18,1698,1698,Quadir Copeland missed Free Throw.,away,14,21,-7,1,False,False,0.447053404,0.297322707,5,4,4.5,148.5,Brian  O'Connell/Joe Lindsay/Raymie Styons,"Chestnut Hill, MA",Silvio O. Conte Forum,6611,Syracuse,missed,Quadir Copeland,False,True,Syracuse,Boston College,False,False,False,0.21361238165446245,0.5159797274552793,1.0872469812366925,1.5850730936508424,0.0,0.0,-1.0945531486778157,0.43234566880739705,1,1,-1.677416173536945,-1.079850845654015,0,0,0.7887342185310396,0
23,401604158,1/30/24,Boston College,Syracuse,93,1,7:35,1655,1655,Judah Mintz missed Jumper.,away,17,21,-4,5,False,False,0.534952459,0.377222161,5,3,4.5,148.5,Brian  O'Connell/Joe Lindsay/Raymie Styons,"Chestnut Hill, MA",Silvio O. Conte Forum,6611,Syracuse,missed,Judah Mintz,False,False,Syracuse,Boston College,False,False,False,0.5458454200308799,0.10201501698401534,-0.24222413041351565,0.5990583036709123,0.0,0.0,-0.30071056824405723,0.5148021680248813,0,1,-1.6756977259562635,-1.025457343927845,0,0,0.7275525533386001,0
24,401604158,1/30/24,Boston College,Syracuse,98,1,7:05,1625,1625,Peter Carey made Dunk. Assisted by Quadir Copeland.,away,17,23,-6,10,True,False,0.4687753,0.318214636,5,3,4.5,148.5,Brian  O'Connell/Joe Lindsay/Raymie Styons,"Chestnut Hill, MA",Silvio O. Conte Forum,6611,Syracuse,made,Peter Carey,False,False,Syracuse,Boston College,False,False,False,1.4914317600252962,-3.6304536839863952,-2.901166353713931,-1.3729712762889479,0.0,0.0,-0.30071056824405723,0.44090061714620055,1,1,-1.6722608307949,-1.079850845654015,0,0,0.6848676706462005,1
25,401604158,1/30/24,Boston College,Syracuse,100,1,6:10,1570,1570,Peter Carey missed Jumper.,away,19,23,-4,27,False,False,0.527070354,0.372847438,5,3,4.5,148.5,Brian  O'Connell/Joe Lindsay/Raymie Styons,"Chestnut Hill, MA",Silvio O. Conte Forum,6611,Syracuse,missed,Peter Carey,False,False,Syracuse,Boston College,False,False,False,1.4914317600252962,-3.6304536839863952,-2.901166353713931,-1.3729712762889479,0.0,0.0,-0.30071056824405723,0.478649559771243,0,1,-1.6629812138592193,-1.079850845654015,0,0,0.6066120523768012,0
26,401604158,1/30/24,Boston College,Syracuse,104,1,5:46,1546,1546,Benny Williams missed Jumper.,away,19,23,-4,14,False,False,0.52478838,0.37159873,5,3,4.5,148.5,Brian  O'Connell/Joe Lindsay/Raymie Styons,"Chestnut Hill, MA",Silvio O. Conte Forum,6611,Syracuse,missed,Benny Williams,False,False,Syracuse,Boston College,False,False,False,-2.0317865740885175,1.0475737545631858,-0.3371863526742446,-1.3729712762889479,0.0,0.0,-1.888395729111574,0.46799909143907853,0,1,-1.6581695606333107,-1.1070475965171003,0,0,0.5724641462228814,0
27,401604158,1/30/24,Boston College,Syracuse,107,1,5:26,1526,1526,Peter Carey made Dunk. Assisted by Judah Mintz.,away,21,25,-4,13,True,False,0.522852888,0.370534196,5,3,4.5,148.5,Brian  O'Connell/Joe Lindsay/Raymie Styons,"Chestnut Hill, MA",Silvio O. Conte Forum,6611,Syracuse,made,Peter Carey,False,False,Syracuse,Boston College,False,False,False,1.4914317600252962,-3.6304536839863952,-2.901166353713931,-1.3729712762889479,0.0,0.0,-1.888395729111574,0.4590216252322679,0,1,-1.6537015969235385,-1.05265409479093,0,0,0.5440075577612816,1
28,401604158,1/30/24,Boston College,Syracuse,109,1,4:53,1493,1493,Judah Mintz made Three Point Jumper.,away,23,28,-5,10,True,False,0.48597768,0.338002615,5,3,4.5,148.5,Brian  O'Connell/Joe Lindsay/Raymie Styons,"Chestnut Hill, MA",Silvio O. Conte Forum,6611,Syracuse,made,Judah Mintz,True,False,Syracuse,Boston College,False,False,False,0.5458454200308799,0.10201501698401534,-0.24222413041351565,0.5990583036709123,0.0,0.0,-1.888395729111574,0.414249357674606,1,1,-1.6502647017621752,-0.9982605930647599,0,0,0.49705418679964203,1
29,401604158,1/30/24,Boston College,Syracuse,113,1,4:24,1464,1464,JJ Starling made Jumper.,away,23,30,-7,8,True,False,0.415215649,0.278100381,5,3,4.5,148.5,Brian  O'Connell/Joe Lindsay/Raymie Styons,"Chestnut Hill, MA",Silvio O. Conte Forum,6611,Syracuse,made,JJ Starling,False,False,Syracuse,Boston College,False,False,False,-0.2952866149641546,0.2679025148049227,0.17560964753369257,0.1060509086809473,0.0,0.0,-1.888395729111574,0.302311169403399,1,1,-1.6475151856330845,-1.025457343927845,0,0,0.4557921335303224,1
30,401604158,1/30/24,Boston College,Syracuse,118,1,3:31,1411,1411,Chris Bell missed Jumper.,away,26,30,-4,29,False,False,0.510999084,0.363797468,5,3,4.5,148.5,Brian  O'Connell/Joe Lindsay/Raymie Styons,"Chestnut Hill, MA",Silvio O. Conte Forum,6611,Syracuse,missed,Chris Bell,False,False,Syracuse,Boston College,False,False,False,-0.8853817304498011,-1.0788023538684417,0.17560964753369257,-1.3729712762889479,0.0,0.0,-0.30071056824405723,0.40627697294400983,0,1,-1.637548189665131,-1.05265409479093,0,0,0.38038217410708297,0
31,401604158,1/30/24,Boston College,Syracuse,122,1,3:02,1382,1382,Chris Bell missed Three Point Jumper.,away,28,30,-2,16,False,False,0.57811988,0.429706351,5,2,4.5,148.5,Brian  O'Connell/Joe Lindsay/Raymie Styons,"Chestnut Hill, MA",Silvio O. Conte Forum,6611,Syracuse,missed,Chris Bell,True,False,Syracuse,Boston College,False,False,False,-0.8853817304498011,-1.0788023538684417,0.17560964753369257,-1.3729712762889479,0.0,0.0,-0.30071056824405723,0.4187688588938415,0,1,-1.6320491574069498,-1.05265409479093,0,0,0.33912012083776333,0
32,401604158,1/30/24,Boston College,Syracuse,125,1,2:34,1354,1354,Kyle Cuffe Jr. missed Layup.,away,31,30,1,20,False,False,0.6762566,0.535748373,5,2,4.5,148.5,Brian  O'Connell/Joe Lindsay/Raymie Styons,"Chestnut Hill, MA",Silvio O. Conte Forum,6611,Syracuse,missed,Kyle Cuffe Jr.,False,False,Syracuse,Boston College,False,False,False,-0.9137660524605032,-0.9315917002077905,0.5174736476723174,-1.3729712762889479,0.0,0.0,-1.0945531486778157,0.3372843538320291,0,1,-1.6251753670842233,-1.1070475965171003,1,0,0.29928089699152366,0
33,401604158,1/30/24,Boston College,Syracuse,130,1,2:06,1326,1326,Justin Taylor missed Jumper.,away,33,30,3,24,False,False,0.735659051,0.607049484,5,2,4.5,148.5,Brian  O'Connell/Joe Lindsay/Raymie Styons,"Chestnut Hill, MA",Silvio O. Conte Forum,6611,Syracuse,missed,Justin Taylor,False,False,Syracuse,Boston College,False,False,False,-1.6254410216343835,-1.8761933945303022,-2.901166353713931,-1.3729712762889479,0.0,0.0,-1.888395729111574,0.21463800572302794,0,1,-1.6169268186969514,-1.079850845654015,1,0,0.259441673145284,0
34,401604158,1/30/24,Boston College,Syracuse,135,1,1:48,1308,1308,Chris Bell missed Jumper.,away,35,30,5,17,False,False,0.788537517,0.674943057,5,2,4.5,148.5,Brian  O'Connell/Joe Lindsay/Raymie Styons,"Chestnut Hill, MA",Silvio O. Conte Forum,6611,Syracuse,missed,Chris Bell,False,False,Syracuse,Boston College,False,False,False,-0.8853817304498011,-1.0788023538684417,0.17560964753369257,-1.3729712762889479,0.0,0.0,-1.888395729111574,0.059868641776509024,0,1,-1.6110840969226337,-1.05265409479093,1,0,0.23383074352984418,0
35,401604158,1/30/24,Boston College,Syracuse,139,1,1:21,1281,1281,Maliq Brown missed Three Point Jumper.,away,37,30,7,11,False,False,0.834289712,0.737980243,5,2,4.5,148.5,Brian  O'Connell/Joe Lindsay/Raymie Styons,"Chestnut Hill, MA",Silvio O. Conte Forum,6611,Syracuse,missed,Maliq Brown,True,False,Syracuse,Boston College,False,False,False,1.6761165920554562,1.4374093744423178,0.7616622191999068,0.1060509086809473,0.0,0.0,-1.0945531486778157,-0.11829772512925435,0,1,-1.6073035122451342,-1.05265409479093,1,0,0.19541434910668448,0
36,401604158,1/30/24,Boston College,Syracuse,155,2,18:29,1109,1109,JJ Starling missed Layup.,away,41,30,11,40,False,False,0.911233789,0.855347856,5,2,4.5,148.5,Brian  O'Connell/Joe Lindsay/Raymie Styons,"Chestnut Hill, MA",Silvio O. Conte Forum,6611,Syracuse,missed,JJ Starling,False,False,Syracuse,Boston College,False,False,False,-0.2952866149641546,0.2679025148049227,0.17560964753369257,0.1060509086809473,0.0,0.0,-0.30071056824405723,-0.5349664145491317,0,1,-1.593555931599681,-1.025457343927845,1,0,-0.049312311663073524,0
37,401604158,1/30/24,Boston College,Syracuse,163,2,17:31,1051,1051,Quadir Copeland missed Dunk.,away,44,30,14,6,False,False,0.94645457,0.911358815,5,0,4.5,148.5,Brian  O'Connell/Joe Lindsay/Raymie Styons,"Chestnut Hill, MA",Silvio O. Conte Forum,6611,Syracuse,missed,Quadir Copeland,False,False,Syracuse,Boston College,False,False,False,0.21361238165446245,0.5159797274552793,1.0872469812366925,1.5850730936508424,0.0,0.0,0.49313201218970093,-0.7492627645781341,0,1,-1.591493794502863,-1.079850845654015,1,0,-0.13183641820171285,0
38,401604158,1/30/24,Boston College,Syracuse,167,2,17:07,1027,1027,Judah Mintz made Layup.,away,44,32,12,8,True,False,0.928370047,0.883312528,5,0,4.5,148.5,Brian  O'Connell/Joe Lindsay/Raymie Styons,"Chestnut Hill, MA",Silvio O. Conte Forum,6611,Syracuse,made,Judah Mintz,False,False,Syracuse,Boston College,False,False,False,0.5458454200308799,0.10201501698401534,-0.24222413041351565,0.5990583036709123,0.0,0.0,1.2869745926234595,-0.6465811201472726,0,1,-1.5887442783737724,-0.9710638422016747,1,0,-0.16598432435563257,1
39,401604158,1/30/24,Boston College,Syracuse,169,2,16:35,995,995,JJ Starling made Three Point Jumper. Assisted by Judah Mintz.,away,46,35,11,15,True,False,0.918594552,0.868899286,5,0,4.5,148.5,Brian  O'Connell/Joe Lindsay/Raymie Styons,"Chestnut Hill, MA",Silvio O. Conte Forum,6611,Syracuse,made,JJ Starling,True,False,Syracuse,Boston College,False,False,False,-0.2952866149641546,0.2679025148049227,0.17560964753369257,0.1060509086809473,0.0,0.0,1.2869745926234595,-0.5987771881916181,0,1,-1.5835889356317274,-0.9982605930647599,1,0,-0.21151486589419222,1
40,401604158,1/30/24,Boston College,Syracuse,171,2,16:03,963,963,Judah Mintz made Jumper.,away,49,37,12,12,True,False,0.932961187,0.891551421,5,0,4.5,148.5,Brian  O'Connell/Joe Lindsay/Raymie Styons,"Chestnut Hill, MA",Silvio O. Conte Forum,6611,Syracuse,made,Judah Mintz,False,False,Syracuse,Boston College,False,False,False,0.5458454200308799,0.10201501698401534,-0.24222413041351565,0.5990583036709123,0.0,0.0,0.49313201218970093,-0.6841806132207489,0,1,-1.5794646614380916,-0.9438670913385897,1,0,-0.25704540743275184,1
41,401604158,1/30/24,Boston College,Syracuse,175,2,15:24,924,924,Maliq Brown made Layup. Assisted by Quadir Copeland.,away,49,39,10,17,True,False,0.910154497,0.857616166,5,-1,4.5,148.5,Brian  O'Connell/Joe Lindsay/Raymie Styons,"Chestnut Hill, MA",Silvio O. Conte Forum,6611,Syracuse,made,Maliq Brown,False,False,Syracuse,Boston College,False,False,False,1.6761165920554562,1.4374093744423178,0.7616622191999068,0.1060509086809473,0.0,0.0,0.49313201218970093,-0.5694720782307895,0,1,-1.573621939663774,-1.025457343927845,1,0,-0.3125357549328714,1
42,401604158,1/30/24,Boston College,Syracuse,177,2,15:24,924,924,Maliq Brown missed Free Throw.,away,49,39,10,0,False,False,0.910154497,0.857616166,5,-1,4.5,148.5,Brian  O'Connell/Joe Lindsay/Raymie Styons,"Chestnut Hill, MA",Silvio O. Conte Forum,6611,Syracuse,missed,Maliq Brown,False,True,Syracuse,Boston College,False,False,False,1.6761165920554562,1.4374093744423178,0.7616622191999068,0.1060509086809473,0.0,0.0,0.49313201218970093,-0.5694720782307895,0,1,-1.573621939663774,-1.025457343927845,1,0,-0.3125357549328714,0
43,401604158,1/30/24,Boston College,Syracuse,180,2,14:54,894,894,Maliq Brown made Layup. Assisted by Quadir Copeland.,away,51,41,10,13,True,False,0.911974978,0.860892678,5,-1,4.5,148.5,Brian  O'Connell/Joe Lindsay/Raymie Styons,"Chestnut Hill, MA",Silvio O. Conte Forum,6611,Syracuse,made,Maliq Brown,False,False,Syracuse,Boston College,False,False,False,1.6761165920554562,1.4374093744423178,0.7616622191999068,0.1060509086809473,0.0,0.0,0.49313201218970093,-0.5844802291388317,0,1,-1.5691539759540019,-0.9982605930647599,1,0,-0.35522063762527106,1
44,401604158,1/30/24,Boston College,Syracuse,182,2,14:53,893,893,Maliq Brown missed Free Throw.,away,51,41,10,1,False,False,0.91203322,0.860997609,5,-1,4.5,148.5,Brian  O'Connell/Joe Lindsay/Raymie Styons,"Chestnut Hill, MA",Silvio O. Conte Forum,6611,Syracuse,missed,Maliq Brown,False,True,Syracuse,Boston College,False,False,False,1.6761165920554562,1.4374093744423178,0.7616622191999068,0.1060509086809473,0.0,0.0,1.2869745926234595,-0.5849614795776934,0,1,-1.5688102864378655,-0.9982605930647599,1,0,-0.35664346704835104,0
45,401604158,1/30/24,Boston College,Syracuse,189,2,13:46,826,826,Quadir Copeland made Layup. Assisted by Benny Williams.,away,51,43,8,24,True,False,0.882108683,0.818691885,5,-1,4.5,148.5,Brian  O'Connell/Joe Lindsay/Raymie Styons,"Chestnut Hill, MA",Silvio O. Conte Forum,6611,Syracuse,made,Quadir Copeland,False,False,Syracuse,Boston College,False,False,False,0.21361238165446245,0.5159797274552793,1.0872469812366925,1.5850730936508424,0.0,0.0,1.2869745926234595,-0.45734144750646577,0,1,-1.5605617380505936,-1.05265409479093,1,0,-0.45197303839471026,1
